t,t_rel,header.stamp,header.frame_id,header.stamp.sec,header.stamp.nanosec,vector.x,vector.y,vector.z
1759950533.7001102,54.878190032000006,1759950533.699713,vicon/world,1759950533,699713065,-1.9206733433201135,-0.15582560454892258,0.0
1759950533.8026059,54.980685874,1759950533.7999508,vicon/world,1759950533,799950739,-1.9206733433201135,-0.15582560454892258,0.0
1759950533.9008913,55.078970998,1759950533.9006133,vicon/world,1759950533,900613423,-1.9206733433201135,-0.15582560454892258,0.0
1759950534.002748,55.180827856,1759950534.000782,vicon/world,1759950534,782047,-1.9206733433201135,-0.15582560454892258,0.0
1759950534.101248,55.279328012,1759950534.099768,vicon/world,1759950534,99767844,-1.9206733433201135,-0.15582560454892258,0.0
1759950534.2032893,55.381369157,1759950534.2013671,vicon/world,1759950534,201367047,-1.9206733433201135,-0.15582560454892258,0.0
1759950534.3061604,55.48424038500001,1759950534.2998922,vicon/world,1759950534,299892229,-1.9206733433201135,-0.15582560454892258,0.0
1759950534.4002957,55.578375512,1759950534.399796,vicon/world,1759950534,399796006,-1.9206733433201135,-0.15582560454892258,0.0
1759950534.5013838,55.679463725000005,1759950534.5003996,vicon/world,1759950534,500399575,-1.9206733433201135,-0.15582560454892258,0.0
1759950534.6002538,55.778333559000004,1759950534.5995505,vicon/world,1759950534,599550385,-1.9206733433201135,-0.15582560454892258,0.0
1759950534.7009137,55.878993518,1759950534.7005346,vicon/world,1759950534,700534618,-1.9206733433201135,-0.15582560454892258,0.0
1759950534.8002388,55.978318745,1759950534.7998762,vicon/world,1759950534,799876305,-1.9206733433201135,-0.15582560454892258,0.0
1759950534.903726,56.081806012,1759950534.9006631,vicon/world,1759950534,900663026,-1.9206733433201135,-0.15582560454892258,0.0
1759950535.001968,56.180047818000006,1759950535.0007484,vicon/world,1759950535,748471,-1.9206733433201135,-0.15582560454892258,0.0
1759950535.1031158,56.281195687,1759950535.1016982,vicon/world,1759950535,101698184,-1.9206733433201135,-0.15582560454892258,0.0
1759950535.2005663,56.378646153000005,1759950535.2000008,vicon/world,1759950535,200000734,-1.9206733433201135,-0.15582560454892258,0.0
1759950535.3020148,56.480094565,1759950535.301451,vicon/world,1759950535,301450973,-1.9206733433201135,-0.15582560454892258,0.0
1759950535.4013112,56.57939089600001,1759950535.4008696,vicon/world,1759950535,400869600,-1.9206733433201135,-0.15582560454892258,0.0
1759950535.5014935,56.679573238,1759950535.5008056,vicon/world,1759950535,500805629,-1.9206733433201135,-0.15582560454892258,0.0
1759950535.6020076,56.780087487,1759950535.601402,vicon/world,1759950535,601401945,-1.9206733433201135,-0.15582560454892258,0.0
1759950535.7002945,56.878374417,1759950535.6999302,vicon/world,1759950535,699930241,-1.9206733433201135,-0.15582560454892258,0.0
1759950535.8002331,56.978312802000005,1759950535.799978,vicon/world,1759950535,799977981,-1.9206733433201135,-0.15582560454892258,0.0
1759950535.9080794,57.08615936,1759950535.9073308,vicon/world,1759950535,907330846,-1.9206733433201135,-0.15582560454892258,0.0
1759950536.0002,57.178279884000005,1759950535.9997294,vicon/world,1759950535,999729371,-1.9206733433201135,-0.15582560454892258,0.0
1759950536.1011083,57.279188167,1759950536.1003451,vicon/world,1759950536,100345072,-1.9206733433201135,-0.15582560454892258,0.0
1759950536.200406,57.378486088,1759950536.1998293,vicon/world,1759950536,199829295,-1.9206733433201135,-0.15582560454892258,0.0
1759950536.301001,57.479080821000004,1759950536.2997699,vicon/world,1759950536,299769852,-1.9206733433201135,-0.15582560454892258,0.0
1759950536.4005792,57.578658943,1759950536.3997798,vicon/world,1759950536,399779684,-1.9206733433201135,-0.15582560454892258,0.0
1759950536.504203,57.682282839,1759950536.5038607,vicon/world,1759950536,503860670,-1.9206733433201135,-0.15582560454892258,0.0
1759950536.6004019,57.778481669,1759950536.5999725,vicon/world,1759950536,599972408,-1.9206733433201135,-0.15582560454892258,0.0
1759950536.7032404,57.881320074,1759950536.702766,vicon/world,1759950536,702765940,-1.9206733433201135,-0.15582560454892258,0.0
1759950536.8005152,57.978594919,1759950536.8000126,vicon/world,1759950536,800012520,-1.9206733433201135,-0.15582560454892258,0.0
1759950536.9000435,58.078123329,1759950536.8996308,vicon/world,1759950536,899630809,-1.9206733433201135,-0.15582560454892258,0.0
1759950537.0030134,58.181093269,1759950537.0016859,vicon/world,1759950537,1685742,-1.9206733433201135,-0.15582560454892258,0.0
1759950537.104794,58.28287369700001,1759950537.0999143,vicon/world,1759950537,99914403,-1.9206733433201135,-0.15582560454892258,0.0
1759950537.2010386,58.379118521,1759950537.2006598,vicon/world,1759950537,200659744,-1.9206733433201135,-0.15582560454892258,0.0
1759950537.3019104,58.479990222000005,1759950537.3007374,vicon/world,1759950537,300737385,-1.9206733433201135,-0.15582560454892258,0.0
1759950537.4092455,58.587325315,1759950537.3996992,vicon/world,1759950537,399699093,-1.9206733433201135,-0.15582560454892258,0.0
1759950537.5011568,58.679236483000004,1759950537.5004709,vicon/world,1759950537,500470859,-1.9206733433201135,-0.15582560454892258,0.0
1759950537.6029048,58.780984596,1759950537.601094,vicon/world,1759950537,601094019,-1.9206733433201135,-0.15582560454892258,0.0
1759950537.7005699,58.878649921000004,1759950537.7002635,vicon/world,1759950537,700263430,-1.9206733433201135,-0.15582560454892258,0.0
1759950537.8008194,58.978899094000006,1759950537.8005745,vicon/world,1759950537,800574540,-1.9206733433201135,-0.15582560454892258,0.0
1759950537.900673,59.078752669,1759950537.9003031,vicon/world,1759950537,900303027,-1.9206733433201135,-0.15582560454892258,0.0
1759950538.0024579,59.180537692,1759950538.0007408,vicon/world,1759950538,740829,-1.9206733433201135,-0.15582560454892258,0.0
1759950538.102065,59.280144863000004,1759950538.099988,vicon/world,1759950538,99988025,-1.9206733433201135,-0.15582560454892258,0.0
1759950538.2004023,59.378482255,1759950538.2001016,vicon/world,1759950538,200101587,-1.9206733433201135,-0.15582560454892258,0.0
1759950538.30025,59.478329768,1759950538.2998838,vicon/world,1759950538,299883954,-1.9206733433201135,-0.15582560454892258,0.0
1759950538.4014893,59.579569128,1759950538.3998203,vicon/world,1759950538,399820230,-1.9206733433201135,-0.15582560454892258,0.0
1759950538.5021966,59.68027647700001,1759950538.4997728,vicon/world,1759950538,499772794,-1.9206733433201135,-0.15582560454892258,0.0
1759950538.6011899,59.779269687,1759950538.59975,vicon/world,1759950538,599750020,-1.9206733433201135,-0.15582560454892258,0.0
1759950538.7001305,59.878210215,1759950538.699754,vicon/world,1759950538,699753976,-1.9206733433201135,-0.15582560454892258,0.0
1759950538.8002472,59.978326915000004,1759950538.7998593,vicon/world,1759950538,799859215,-1.9206733433201135,-0.15582560454892258,0.0
1759950538.9009871,60.079066993000005,1759950538.9005654,vicon/world,1759950538,900565295,-1.9206733433201135,-0.15582560454892258,0.0
1759950539.0002968,60.178376541000006,1759950538.9997947,vicon/world,1759950538,999794781,-1.9206733433201135,-0.15582560454892258,0.0
1759950539.103084,60.28116403000001,1759950539.1027443,vicon/world,1759950539,102744428,-1.9206733433201135,-0.15582560454892258,0.0
1759950539.2012749,60.379354717000005,1759950539.2007391,vicon/world,1759950539,200739129,-1.9206733433201135,-0.15582560454892258,0.0
1759950539.3021584,60.480238398000004,1759950539.30175,vicon/world,1759950539,301749892,-1.9206733433201135,-0.15582560454892258,0.0
1759950539.4002075,60.578287283,1759950539.3998804,vicon/world,1759950539,399880465,-1.9206733433201135,-0.15582560454892258,0.0
1759950539.5010936,60.679173547000005,1759950539.499753,vicon/world,1759950539,499752911,-1.9206733433201135,-0.15582560454892258,0.0
1759950539.6019084,60.779988293,1759950539.6016107,vicon/world,1759950539,601610711,-1.9206733433201135,-0.15582560454892258,0.0
1759950539.700558,60.878637877,1759950539.70007,vicon/world,1759950539,700069964,-1.9206733433201135,-0.15582560454892258,0.0
1759950539.802826,60.980905714,1759950539.7997532,vicon/world,1759950539,799753116,-1.9206733433201135,-0.15582560454892258,0.0
1759950539.9001212,61.07820095500001,1759950539.8997586,vicon/world,1759950539,899758552,-1.9206733433201135,-0.15582560454892258,0.0
1759950540.000348,61.17842782700001,1759950539.9998782,vicon/world,1759950539,999878117,-1.9206733433201135,-0.15582560454892258,0.0
1759950540.100485,61.27856478,1759950540.0997999,vicon/world,1759950540,99799964,-1.9206733433201135,-0.15582560454892258,0.0
1759950540.2019699,61.38004969200001,1759950540.1999218,vicon/world,1759950540,199921855,-1.9206733433201135,-0.15582560454892258,0.0
1759950540.3001616,61.478241445,1759950540.2997613,vicon/world,1759950540,299761296,-1.9206733433201135,-0.15582560454892258,0.0
1759950540.4012892,61.57936921700001,1759950540.3998287,vicon/world,1759950540,399828685,-1.9206733433201135,-0.15582560454892258,0.0
1759950540.505556,61.683635993,1759950540.5008113,vicon/world,1759950540,500811284,-1.9206733433201135,-0.15582560454892258,0.0
1759950540.6005573,61.778637389000004,1759950540.6002233,vicon/world,1759950540,600223234,-1.9206733433201135,-0.15582560454892258,0.0
1759950540.7051578,61.883237622,1759950540.7030065,vicon/world,1759950540,703006397,-1.9206733433201135,-0.15582560454892258,0.0
1759950540.8009915,61.979071566,1759950540.7998881,vicon/world,1759950540,799888203,-1.9206733433201135,-0.15582560454892258,0.0
1759950540.9008074,62.078887122000005,1759950540.8997922,vicon/world,1759950540,899792155,-1.9206733433201135,-0.15582560454892258,0.0
1759950541.003175,62.181254897,1759950541.0012538,vicon/world,1759950541,1253805,-1.9206733433201135,-0.15582560454892258,0.0
1759950541.1016638,62.27974368,1759950541.101193,vicon/world,1759950541,101193008,-1.9206733433201135,-0.15582560454892258,0.0
1759950541.2000918,62.378171697000006,1759950541.1997528,vicon/world,1759950541,199752839,-1.9206733433201135,-0.15582560454892258,0.0
1759950541.3027103,62.480790179,1759950541.3017855,vicon/world,1759950541,301785478,-1.9206733433201135,-0.15582560454892258,0.0
1759950541.4002657,62.578345321,1759950541.399807,vicon/world,1759950541,399806861,-1.9206733433201135,-0.15582560454892258,0.0
1759950541.5033202,62.6813999,1759950541.4999452,vicon/world,1759950541,499945257,-1.9206733433201135,-0.15582560454892258,0.0
1759950541.6035757,62.781655464,1759950541.6017187,vicon/world,1759950541,601718715,-1.9206733433201135,-0.15582560454892258,0.0
1759950541.7048986,62.882978601000005,1759950541.6998887,vicon/world,1759950541,699888618,-1.9206733433201135,-0.15582560454892258,0.0
1759950541.8130488,62.991128893,1759950541.812114,vicon/world,1759950541,812114114,-1.9206733433201135,-0.15582560454892258,0.0
1759950541.9027784,63.080858199000005,1759950541.9021738,vicon/world,1759950541,902173671,-1.9206733433201135,-0.15582560454892258,0.0
1759950542.0024483,63.180528135,1759950542.0004966,vicon/world,1759950542,496550,-1.9206733433201135,-0.15582560454892258,0.0
1759950542.1014528,63.27953269300001,1759950542.1011674,vicon/world,1759950542,101167416,-1.9206733433201135,-0.15582560454892258,0.0
1759950542.2021415,63.380221366,1759950542.2016897,vicon/world,1759950542,201689706,-1.9206733433201135,-0.15582560454892258,0.0
1759950542.3049228,63.483002580000004,1759950542.303192,vicon/world,1759950542,303191882,-1.9206733433201135,-0.15582560454892258,0.0
1759950542.4005392,63.57861916900001,1759950542.3998067,vicon/world,1759950542,399806733,-1.9206733433201135,-0.15582560454892258,0.0
1759950542.50313,63.681209931000005,1759950542.5027695,vicon/world,1759950542,502769489,-1.9206733433201135,-0.15582560454892258,0.0
1759950542.6020727,63.78015263100001,1759950542.601754,vicon/world,1759950542,601754066,-1.9206733433201135,-0.15582560454892258,0.0
1759950542.7035062,63.881586013,1759950542.7011697,vicon/world,1759950542,701169735,-1.9206733433201135,-0.15582560454892258,0.0
1759950542.80084,63.97891953600001,1759950542.7998023,vicon/world,1759950542,799802269,-1.9206733433201135,-0.15582560454892258,0.0
1759950542.9011285,64.07920843800001,1759950542.9007754,vicon/world,1759950542,900775502,-1.9206733433201135,-0.15582560454892258,0.0
1759950543.0070293,64.18510922,1759950543.0047667,vicon/world,1759950543,4766821,-1.9206733433201135,-0.15582560454892258,0.0
1759950543.1045763,64.282656321,1759950543.1016212,vicon/world,1759950543,101621199,-1.9206733433201135,-0.15582560454892258,0.0
1759950543.200877,64.378956634,1759950543.1997762,vicon/world,1759950543,199776103,-1.9206733433201135,-0.15582560454892258,0.0
1759950543.3010867,64.479166426,1759950543.3003721,vicon/world,1759950543,300372122,-1.9206733433201135,-0.15582560454892258,0.0
1759950543.4079802,64.586059889,1759950543.402194,vicon/world,1759950543,402193942,-1.9206733433201135,-0.15582560454892258,0.0
1759950543.5010812,64.67916114900001,1759950543.5000994,vicon/world,1759950543,500099398,-1.9206733433201135,-0.15582560454892258,0.0
1759950543.6026115,64.78069136900001,1759950543.6007726,vicon/world,1759950543,600772697,-1.9206733433201135,-0.15582560454892258,0.0
1759950543.7013085,64.879388387,1759950543.7009244,vicon/world,1759950543,700924335,-1.9206733433201135,-0.15582560454892258,0.0
1759950543.8007069,64.97878674900001,1759950543.7999315,vicon/world,1759950543,799931477,-1.9206733433201135,-0.15582560454892258,0.0
1759950543.9046874,65.082767376,1759950543.899749,vicon/world,1759950543,899749077,-1.9206733433201135,-0.15582560454892258,0.0
1759950544.0004728,65.178552459,1759950543.9997728,vicon/world,1759950543,999772738,-1.9268244495720777,-0.1609324861739212,0.0
1759950544.1041372,65.28221692800001,1759950544.1038623,vicon/world,1759950544,103862280,-1.9268244495720777,-0.1609324861739212,0.0
1759950544.2029793,65.381059277,1759950544.2021174,vicon/world,1759950544,202117522,-1.9268244495720777,-0.1609324861739212,0.0
1759950544.3002813,65.478360987,1759950544.2999427,vicon/world,1759950544,299942734,-1.9268244495720777,-0.1609324861739212,0.0
1759950544.4011343,65.57921405100001,1759950544.400527,vicon/world,1759950544,400527009,-1.9268244495720777,-0.1609324861739212,0.0
1759950544.5001276,65.678207504,1759950544.4997337,vicon/world,1759950544,499733699,-1.9268244495720777,-0.1609324861739212,0.0
1759950544.6003456,65.778425471,1759950544.5998435,vicon/world,1759950544,599843460,-1.9268244495720777,-0.1609324861739212,0.0
1759950544.7036467,65.881726474,1759950544.7031188,vicon/world,1759950544,703118798,-1.9268244495720777,-0.1609324861739212,0.0
1759950544.801687,65.97976680100001,1759950544.8003159,vicon/world,1759950544,800315742,-1.9268244495720777,-0.1609324861739212,0.0
1759950544.9028864,66.080966227,1759950544.8999124,vicon/world,1759950544,899912306,-1.9268244495720777,-0.1609324861739212,0.0
1759950545.0003288,66.17840862,1759950544.9998338,vicon/world,1759950544,999833915,-1.9268244495720777,-0.1609324861739212,0.0
1759950545.1028895,66.2809695,1759950545.102592,vicon/world,1759950545,102592110,-1.9268244495720777,-0.1609324861739212,0.0
1759950545.2013452,66.379424918,1759950545.199744,vicon/world,1759950545,199743902,-1.9268244495720777,-0.1609324861739212,0.0
1759950545.3012664,66.479346495,1759950545.3002422,vicon/world,1759950545,300242140,-1.9268244495720777,-0.1609324861739212,0.0
1759950545.4015489,66.579628766,1759950545.4010339,vicon/world,1759950545,401033911,-1.9268244495720777,-0.1609324861739212,0.0
1759950545.5045228,66.682602722,1759950545.5003092,vicon/world,1759950545,500309128,-1.9268244495720777,-0.1609324861739212,0.0
1759950545.600612,66.77869184800001,1759950545.599931,vicon/world,1759950545,599931117,-1.9268244495720777,-0.1609324861739212,0.0
1759950545.701737,66.87981670100001,1759950545.7005823,vicon/world,1759950545,700582376,-1.9268244495720777,-0.1609324861739212,0.0
1759950545.8023424,66.980422317,1759950545.8020093,vicon/world,1759950545,802009432,-1.9268244495720777,-0.1609324861739212,0.0
1759950545.9025114,67.080591427,1759950545.8997526,vicon/world,1759950545,899752681,-1.9268244495720777,-0.1609324861739212,0.0
1759950546.0016737,67.17975354100001,1759950546.0007334,vicon/world,1759950546,733335,-1.9268244495720777,-0.1609324861739212,0.0
1759950546.1020017,67.28008162100001,1759950546.1005502,vicon/world,1759950546,100550253,-1.9268244495720777,-0.1609324861739212,0.0
1759950546.2054229,67.383502691,1759950546.2020342,vicon/world,1759950546,202034277,-1.9268244495720777,-0.1609324861739212,0.0
1759950546.3003724,67.47845212200001,1759950546.2999291,vicon/world,1759950546,299929062,-1.9268244495720777,-0.1609324861739212,0.0
1759950546.4000418,67.57812160200001,1759950546.3997457,vicon/world,1759950546,399745732,-1.9268244495720777,-0.1609324861739212,0.0
1759950546.5001595,67.678239454,1759950546.4997377,vicon/world,1759950546,499737708,-1.9268244495720777,-0.1609324861739212,0.0
1759950546.6016684,67.77974833100001,1759950546.6008458,vicon/world,1759950546,600845753,-1.9268244495720777,-0.1609324861739212,0.0
1759950546.701283,67.879362748,1759950546.7005057,vicon/world,1759950546,700505665,-1.9268244495720777,-0.1609324861739212,0.0
1759950546.802045,67.980124832,1759950546.8007865,vicon/world,1759950546,800786535,-1.9268244495720777,-0.1609324861739212,0.0
1759950546.9003756,68.07845547400001,1759950546.899912,vicon/world,1759950546,899912135,-1.9268244495720777,-0.1609324861739212,0.0
1759950547.0000184,68.178098101,1759950546.9997106,vicon/world,1759950546,999710483,-1.9268244495720777,-0.1609324861739212,0.0
1759950547.1010606,68.279140482,1759950547.100255,vicon/world,1759950547,100255034,-1.9268244495720777,-0.1609324861739212,0.0
1759950547.2010803,68.379160299,1759950547.2005844,vicon/world,1759950547,200584414,-1.9268244495720777,-0.1609324861739212,0.0
1759950547.3008149,68.478894682,1759950547.3000546,vicon/world,1759950547,300054475,-1.9268244495720777,-0.1609324861739212,0.0
1759950547.4000201,68.578099834,1759950547.3997388,vicon/world,1759950547,399738699,-1.9268244495720777,-0.1609324861739212,0.0
1759950547.5051196,68.683199368,1759950547.501762,vicon/world,1759950547,501761840,-1.9268244495720777,-0.1609324861739212,0.0
1759950547.6017244,68.779804185,1759950547.5999067,vicon/world,1759950547,599906620,-1.9268244495720777,-0.1609324861739212,0.0
1759950547.7008026,68.87888253,1759950547.7002177,vicon/world,1759950547,700217717,-1.9268244495720777,-0.1609324861739212,0.0
1759950547.8071227,68.98520263500001,1759950547.8038242,vicon/world,1759950547,803824237,-1.9268244495720777,-0.1609324861739212,0.0
1759950547.9013476,69.079427525,1759950547.9008353,vicon/world,1759950547,900835236,-1.9268244495720777,-0.1609324861739212,0.0
1759950548.003572,69.181652023,1759950548.0027645,vicon/world,1759950548,2764564,-1.9268244495720777,-0.1609324861739212,0.0
1759950548.1015327,69.279612551,1759950548.0998402,vicon/world,1759950548,99840120,-1.9268244495720777,-0.1609324861739212,0.0
1759950548.2056675,69.383747342,1759950548.2021108,vicon/world,1759950548,202110874,-1.9268244495720777,-0.1609324861739212,0.0
1759950548.3036025,69.481682511,1759950548.3024015,vicon/world,1759950548,302401477,-1.9268244495720777,-0.1609324861739212,0.0
1759950548.401122,69.579202065,1759950548.3998823,vicon/world,1759950548,399882207,-1.9268244495720777,-0.1609324861739212,0.0
1759950548.500066,69.67814607400001,1759950548.499808,vicon/world,1759950548,499808131,-1.9268244495720777,-0.1609324861739212,0.0
1759950548.605794,69.78387386,1759950548.602826,vicon/world,1759950548,602826095,-1.9268244495720777,-0.1609324861739212,0.0
1759950548.7004285,69.87850812900001,1759950548.6998732,vicon/world,1759950548,699873177,-1.9268244495720777,-0.1609324861739212,0.0
1759950548.8001704,69.978250075,1759950548.7997768,vicon/world,1759950548,799776868,-1.9268244495720777,-0.1609324861739212,0.0
1759950548.9012823,70.079362325,1759950548.9004395,vicon/world,1759950548,900439533,-1.9268244495720777,-0.1609324861739212,0.0
1759950549.0005338,70.17861378100001,1759950548.9997656,vicon/world,1759950548,999765556,-1.9268244495720777,-0.1609324861739212,0.0
1759950549.1006982,70.27877814600001,1759950549.099947,vicon/world,1759950549,99946974,-1.9268244495720777,-0.1609324861739212,0.0
1759950549.2008972,70.378976913,1759950549.1998858,vicon/world,1759950549,199885950,-1.9268244495720777,-0.1609324861739212,0.0
1759950549.3013537,70.479433391,1759950549.3006704,vicon/world,1759950549,300670304,-1.9268244495720777,-0.1609324861739212,0.0
1759950549.4022481,70.58032786000001,1759950549.4017913,vicon/world,1759950549,401791281,-1.9268244495720777,-0.1609324861739212,0.0
1759950549.502183,70.68026288600001,1759950549.4997869,vicon/world,1759950549,499786813,-1.9268244495720777,-0.1609324861739212,0.0
1759950549.6032572,70.781337103,1759950549.6009498,vicon/world,1759950549,600949794,-1.9268244495720777,-0.1609324861739212,0.0
1759950549.7052202,70.88330005,1759950549.700659,vicon/world,1759950549,700659091,-1.9268244495720777,-0.1609324861739212,0.0
1759950549.8050153,70.983095223,1759950549.803404,vicon/world,1759950549,803404105,-1.9268244495720777,-0.1609324861739212,0.0
1759950549.9012103,71.079290107,1759950549.9005735,vicon/world,1759950549,900573387,-1.9268244495720777,-0.1609324861739212,0.0
1759950550.0011988,71.17927852000001,1759950550.0002532,vicon/world,1759950550,253283,-1.9268244495720777,-0.1609324861739212,0.0
1759950550.103654,71.281733727,1759950550.101484,vicon/world,1759950550,101483969,-1.9268244495720777,-0.1609324861739212,0.0
1759950550.2009778,71.37905770200001,1759950550.199719,vicon/world,1759950550,199719052,-1.9268244495720777,-0.1609324861739212,0.0
1759950550.3031235,71.48120348900001,1759950550.3008478,vicon/world,1759950550,300847715,-1.9268244495720777,-0.1609324861739212,0.0
1759950550.4080043,71.58608403800001,1759950550.403208,vicon/world,1759950550,403207908,-1.9268244495720777,-0.1609324861739212,0.0
1759950550.5002613,71.678341108,1759950550.4997869,vicon/world,1759950550,499786737,-1.9268244495720777,-0.1609324861739212,0.0
1759950550.600127,71.778206948,1759950550.5997286,vicon/world,1759950550,599728468,-1.9268244495720777,-0.1609324861739212,0.0
1759950550.7026894,71.88076913,1759950550.701269,vicon/world,1759950550,701268967,-1.9268244495720777,-0.1609324861739212,0.0
1759950550.8009267,71.97900639400001,1759950550.7999141,vicon/world,1759950550,799914109,-1.9268244495720777,-0.1609324861739212,0.0
1759950550.9006004,72.078680261,1759950550.8999345,vicon/world,1759950550,899934503,-1.9268244495720777,-0.1609324861739212,0.0
1759950551.0018306,72.179910281,1759950551.0013075,vicon/world,1759950551,1307594,-1.9268244495720777,-0.1609324861739212,0.0
1759950551.1025317,72.280611537,1759950551.1016018,vicon/world,1759950551,101601786,-1.9268244495720777,-0.1609324861739212,0.0
1759950551.2008638,72.378943813,1759950551.2002413,vicon/world,1759950551,200241340,-1.9268244495720777,-0.1609324861739212,0.0
1759950551.3002446,72.47832434600001,1759950551.2997818,vicon/world,1759950551,299781865,-1.9268244495720777,-0.1609324861739212,0.0
1759950551.402056,72.580135958,1759950551.400817,vicon/world,1759950551,400816948,-1.9268244495720777,-0.1609324861739212,0.0
1759950551.5015528,72.679632692,1759950551.5011246,vicon/world,1759950551,501124563,-1.9268244495720777,-0.1609324861739212,0.0
1759950551.6003313,72.778411123,1759950551.5998318,vicon/world,1759950551,599831863,-1.9268244495720777,-0.1609324861739212,0.0
1759950551.700365,72.878444992,1759950551.6999705,vicon/world,1759950551,699970507,-1.9268244495720777,-0.1609324861739212,0.0
1759950551.8019648,72.980044543,1759950551.7997918,vicon/world,1759950551,799791818,-1.9268244495720777,-0.1609324861739212,0.0
1759950551.9042997,73.082379437,1759950551.903803,vicon/world,1759950551,903803167,-1.9268244495720777,-0.1609324861739212,0.0
1759950552.000345,73.178424789,1759950551.999733,vicon/world,1759950551,999733065,-1.9268244495720777,-0.1609324861739212,0.0
1759950552.1028705,73.280950324,1759950552.1007733,vicon/world,1759950552,100773314,-1.9268244495720777,-0.1609324861739212,0.0
1759950552.2001576,73.378237446,1759950552.1997278,vicon/world,1759950552,199727781,-1.9268244495720777,-0.1609324861739212,0.0
1759950552.301406,73.479485575,1759950552.2998958,vicon/world,1759950552,299895841,-1.9268244495720777,-0.1609324861739212,0.0
1759950552.4017298,73.57980982800001,1759950552.4013374,vicon/world,1759950552,401337325,-1.9268244495720777,-0.1609324861739212,0.0
1759950552.5003138,73.678393428,1759950552.5000503,vicon/world,1759950552,500050224,-1.9268244495720777,-0.1609324861739212,0.0
1759950552.600311,73.778391029,1759950552.5999224,vicon/world,1759950552,599922389,-1.9268244495720777,-0.1609324861739212,0.0
